v_log_id,timestamp_in,timestamp_out,nfc_id,place_id
872,2021-06-04 02:42:50,2021-06-04 02:44:10,9,12
873,2021-06-06 10:04:54,2021-06-06 10:05:32,9,11
874,2021-05-22 21:37:40,2021-05-22 21:38:21,9,14
875,2021-06-18 05:25:56,2021-06-18 05:26:41,9,12
876,2021-06-13 08:59:43,2021-06-13 09:00:11,9,15
877,2021-05-19 02:51:33,2021-05-19 02:52:48,9,15
878,2021-05-23 04:40:20,2021-05-23 04:40:45,9,13
879,2021-06-15 18:57:51,2021-06-15 18:58:40,9,11
880,2021-05-16 20:27:05,2021-05-16 20:28:35,9,14
881,2021-05-21 12:30:50,2021-05-21 12:31:12,9,12
882,2021-05-07 11:51:22,2021-05-07 11:52:31,9,15
883,2021-06-11 06:27:27,2021-06-11 06:28:46,9,11
884,2021-06-08 15:30:18,2021-06-08 15:31:39,9,15
885,2021-05-23 00:39:13,2021-05-23 00:39:58,9,13
886,2021-05-07 22:04:10,2021-05-07 22:05:34,9,15
887,2021-05-31 20:01:22,2021-05-31 20:01:53,9,12
888,2021-05-08 18:41:56,2021-05-08 18:43:31,9,15
889,2021-06-13 16:56:10,2021-06-13 16:57:47,9,15
890,2021-05-27 00:40:34,2021-05-27 00:41:56,9,13
891,2021-05-05 21:16:50,2021-05-05 21:17:14,9,13
892,2021-06-05 15:38:45,2021-06-05 15:40:11,9,11
893,2021-05-31 14:16:28,2021-05-31 14:17:42,9,14
894,2021-05-28 21:07:59,2021-05-28 21:09:24,9,13
895,2021-05-08 01:53:57,2021-05-08 01:55:36,9,13
896,2021-06-02 13:45:50,2021-06-02 13:47:12,9,14
897,2021-05-19 22:19:35,2021-05-19 22:20:20,9,12
898,2021-06-12 22:31:53,2021-06-12 22:32:55,9,14
899,2021-06-06 07:52:32,2021-06-06 07:52:53,9,15
900,2021-05-28 15:36:01,2021-05-28 15:37:11,9,13
901,2021-05-20 16:54:01,2021-05-20 16:54:41,9,12
902,2021-06-07 03:59:08,2021-06-07 04:00:43,9,11
903,2021-05-15 11:06:49,2021-05-15 11:08:17,9,15
904,2021-05-26 07:00:49,2021-05-26 07:02:23,9,15
905,2021-05-06 19:00:45,2021-05-06 19:01:26,9,13
906,2021-06-06 23:36:57,2021-06-06 23:38:09,9,11
907,2021-06-06 18:04:01,2021-06-06 18:05:28,9,15
908,2021-05-25 22:41:30,2021-05-25 22:43:00,9,12
909,2021-05-26 02:39:45,2021-05-26 02:41:04,9,11
910,2021-05-19 12:22:10,2021-05-19 12:23:36,9,13
911,2021-06-11 06:22:42,2021-06-11 06:24:17,9,14
912,2021-06-02 04:05:10,2021-06-02 04:06:14,9,12
913,2021-06-04 12:52:51,2021-06-04 12:53:28,9,15
914,2021-05-13 19:34:20,2021-05-13 19:35:32,9,13
915,2021-06-17 19:02:13,2021-06-17 20:39:13,9,24
916,2021-05-05 17:41:48,2021-05-05 18:24:48,9,20
917,2021-06-09 07:29:42,2021-06-09 08:07:42,9,20
918,2021-06-07 16:53:10,2021-06-07 17:55:10,9,20
919,2021-06-03 17:49:00,2021-06-03 18:17:00,9,22
920,2021-06-04 13:57:14,2021-06-04 15:41:14,9,19
921,2021-05-28 12:24:02,2021-05-28 14:01:02,9,18
922,2021-05-19 05:02:42,2021-05-19 06:59:42,9,16
923,2021-05-25 11:02:00,2021-05-25 12:23:00,9,16
924,2021-05-26 21:37:39,2021-05-26 23:03:39,9,17
925,2021-06-05 17:39:18,2021-06-05 19:23:18,9,51
926,2021-06-05 17:39:18,2021-06-08 21:46:40,9,26
927,2021-06-07 11:20:48,2021-06-07 20:18:32,10,71
928,2021-06-14 15:07:01,2021-06-14 22:55:15,10,71
929,2021-05-06 19:50:26,2021-05-07 14:14:23,10,71
930,2021-05-10 05:52:46,2021-05-11 03:21:23,10,71
931,2021-05-05 22:40:51,2021-05-06 11:54:26,10,71
932,2021-06-18 12:21:53,2021-06-18 21:29:01,10,71
933,2021-06-10 13:45:18,2021-06-11 20:48:41,10,71
934,2021-06-02 18:55:40,2021-06-03 06:16:25,10,71
935,2021-05-10 09:27:20,2021-05-10 23:09:45,10,71
936,2021-06-09 06:07:04,2021-06-10 05:08:40,10,71
937,2021-05-26 03:06:26,2021-05-26 14:46:13,10,71
938,2021-05-26 22:07:42,2021-05-27 07:46:46,10,71
939,2021-05-11 01:28:02,2021-05-11 09:03:37,10,71
940,2021-05-30 06:03:27,2021-05-30 16:41:53,10,71
941,2021-05-29 07:00:31,2021-05-29 21:32:04,10,71
942,2021-06-16 11:02:56,2021-06-16 20:36:27,10,71
943,2021-05-24 19:07:15,2021-05-25 10:58:09,10,71
944,2021-05-24 00:27:06,2021-05-24 21:56:33,10,71
945,2021-05-21 19:17:34,2021-05-22 01:47:57,10,71
946,2021-05-08 23:20:57,2021-05-09 13:29:11,10,71
947,2021-06-08 20:27:45,2021-06-09 01:53:43,10,71
948,2021-05-19 12:46:04,2021-05-20 17:46:37,10,71
949,2021-05-26 16:13:18,2021-05-27 06:34:50,10,71
950,2021-06-05 23:52:14,2021-06-06 21:31:01,10,71
951,2021-05-30 19:05:04,2021-05-31 04:03:58,10,71
952,2021-05-08 09:43:32,2021-05-09 02:20:27,10,71
953,2021-06-01 17:57:29,2021-06-02 10:28:53,10,71
954,2021-05-11 15:32:28,2021-05-11 17:47:23,10,71
955,2021-05-09 18:13:23,2021-05-10 20:40:58,10,71
956,2021-05-17 06:40:48,2021-05-18 02:33:40,10,71
957,2021-06-17 11:56:17,2021-06-17 11:56:56,10,13
958,2021-05-16 16:40:09,2021-05-16 16:40:36,10,12
959,2021-06-17 13:15:07,2021-06-17 13:15:55,10,14
960,2021-05-26 16:32:42,2021-05-26 16:34:09,10,13
961,2021-05-13 16:36:01,2021-05-13 16:37:02,10,11
962,2021-05-06 11:31:21,2021-05-06 11:32:00,10,11
963,2021-06-19 05:12:24,2021-06-19 05:13:12,10,14
964,2021-06-02 01:28:58,2021-06-02 01:30:12,10,12
965,2021-05-13 05:49:28,2021-05-13 05:50:38,10,15
966,2021-05-30 16:24:34,2021-05-30 16:25:22,10,14
967,2021-05-04 22:04:24,2021-05-04 22:04:48,10,14
968,2021-06-09 04:47:50,2021-06-09 04:49:10,10,14
969,2021-05-15 02:13:50,2021-05-15 02:14:14,10,11
970,2021-05-20 16:58:46,2021-05-20 16:59:55,10,12
971,2021-05-24 05:33:01,2021-05-24 05:34:34,10,11
972,2021-05-09 14:21:19,2021-05-09 14:21:39,10,11
973,2021-06-08 11:42:34,2021-06-08 11:43:48,10,12
974,2021-06-11 20:02:26,2021-06-11 20:03:50,10,13
975,2021-06-07 01:46:20,2021-06-07 01:47:21,10,12
976,2021-06-04 05:11:54,2021-06-04 05:13:19,10,14
977,2021-05-31 14:01:30,2021-05-31 14:01:59,10,14
978,2021-06-18 05:51:07,2021-06-18 05:52:13,10,13
979,2021-06-05 02:43:22,2021-06-05 02:44:36,10,11
980,2021-05-20 08:59:37,2021-05-20 09:01:02,10,11
981,2021-05-21 10:20:02,2021-05-21 10:21:04,10,12
982,2021-05-30 12:47:52,2021-05-30 12:49:02,10,15
983,2021-06-16 07:51:16,2021-06-16 07:52:20,10,12
984,2021-05-28 00:30:41,2021-05-28 00:31:28,10,11
985,2021-06-09 11:31:30,2021-06-09 11:31:52,10,12
986,2021-06-03 18:21:41,2021-06-03 18:22:53,10,13
987,2021-05-05 03:27:11,2021-05-05 03:28:47,10,12
988,2021-05-19 01:18:20,2021-05-19 01:19:46,10,14
989,2021-05-26 21:08:36,2021-05-26 21:10:08,10,12
990,2021-05-07 13:58:52,2021-05-07 13:59:16,10,15
991,2021-05-22 18:04:14,2021-05-22 18:05:36,10,11
992,2021-05-14 04:30:11,2021-05-14 04:31:50,10,11
993,2021-06-12 15:49:48,2021-06-12 15:51:11,10,12
994,2021-05-27 23:04:28,2021-05-27 23:06:00,10,14
995,2021-06-15 15:16:22,2021-06-15 15:17:22,10,13
996,2021-05-14 09:14:46,2021-05-14 09:15:33,10,11
997,2021-05-17 15:09:46,2021-05-17 15:10:06,10,15
998,2021-05-05 07:53:00,2021-05-05 07:54:16,10,13
999,2021-05-26 03:23:20,2021-05-26 03:24:58,10,11
1000,2021-06-05 06:12:29,2021-06-05 06:13:42,10,11
1001,2021-06-09 07:22:33,2021-06-09 07:23:55,10,15
1002,2021-05-13 21:59:48,2021-05-13 22:01:26,10,11
1003,2021-05-13 08:12:39,2021-05-13 08:13:30,10,15
1004,2021-06-09 11:17:29,2021-06-09 11:18:03,10,12
1005,2021-05-09 20:35:33,2021-05-09 20:36:02,10,14
1006,2021-06-14 04:21:22,2021-06-14 04:22:50,10,14
1007,2021-05-30 20:00:13,2021-05-30 21:25:13,10,20
1008,2021-06-12 04:22:43,2021-06-12 05:17:43,10,23
1009,2021-05-11 18:51:47,2021-05-11 20:40:47,10,23
1010,2021-05-11 06:38:35,2021-05-11 06:58:35,10,22
1011,2021-06-07 16:04:51,2021-06-07 16:47:51,10,24
1012,2021-06-08 10:06:27,2021-06-08 10:21:27,10,16
1013,2021-05-18 00:30:37,2021-05-18 01:49:37,10,19
1014,2021-05-12 05:04:44,2021-05-12 05:36:44,10,18
1015,2021-05-21 21:50:47,2021-05-21 23:11:47,10,19
1016,2021-06-02 18:20:50,2021-06-02 19:20:50,10,17
1017,2021-05-03 21:56:56,2021-05-03 23:30:56,10,51
1018,2021-06-08 17:53:31,2021-06-09 07:52:37,11,304
1019,2021-05-14 03:25:21,2021-05-14 10:54:27,11,304
1020,2021-06-05 03:56:34,2021-06-05 08:15:37,11,304
1021,2021-05-08 10:25:37,2021-05-09 15:08:53,11,304
1022,2021-06-07 08:33:45,2021-06-07 22:11:43,11,304
1023,2021-05-07 11:53:21,2021-05-07 23:54:36,11,304
1024,2021-05-28 10:58:17,2021-05-28 20:44:12,11,304
1025,2021-05-07 15:39:58,2021-05-07 21:34:14,11,304
1026,2021-05-07 17:49:12,2021-05-08 00:59:20,11,304
1027,2021-05-25 19:32:02,2021-05-26 10:42:14,11,304
1028,2021-05-26 01:00:31,2021-05-27 00:53:29,11,304
1029,2021-05-17 05:13:32,2021-05-17 23:38:18,11,304
1030,2021-06-07 19:47:01,2021-06-09 03:41:08,11,304
1031,2021-05-22 13:01:52,2021-05-22 21:53:23,11,304
1032,2021-06-10 07:47:00,2021-06-10 17:20:46,11,304
1033,2021-05-09 14:54:36,2021-05-10 08:13:11,11,304
1034,2021-05-05 10:38:47,2021-05-05 22:08:06,11,304
1035,2021-05-09 14:56:26,2021-05-10 04:06:10,11,304
1036,2021-05-08 06:01:29,2021-05-09 11:11:50,11,304
1037,2021-05-22 01:00:32,2021-05-22 19:57:34,11,304
1038,2021-05-10 22:00:17,2021-05-11 19:03:42,11,304
1039,2021-05-26 14:54:01,2021-05-27 12:49:15,11,304
1040,2021-05-08 19:28:41,2021-05-09 00:29:40,11,304
1041,2021-05-10 03:52:40,2021-05-11 00:26:23,11,304
1042,2021-06-15 03:55:47,2021-06-15 19:57:33,11,304
1043,2021-06-10 00:05:26,2021-06-10 09:22:19,11,304
1044,2021-05-07 16:42:52,2021-05-08 13:25:27,11,304
1045,2021-06-03 12:38:53,2021-06-04 16:49:48,11,304
1046,2021-05-08 13:40:22,2021-05-08 22:58:36,11,304
1047,2021-05-08 09:38:28,2021-05-08 20:26:52,11,304
1048,2021-06-16 09:26:48,2021-06-16 09:28:17,11,12
1049,2021-05-22 06:28:28,2021-05-22 06:30:04,11,12
1050,2021-06-05 18:30:57,2021-06-05 18:31:24,11,15
1051,2021-05-31 01:48:40,2021-05-31 01:50:15,11,14
1052,2021-05-13 22:23:56,2021-05-13 22:25:29,11,15
1053,2021-05-19 20:56:08,2021-05-19 20:56:29,11,12
1054,2021-05-16 22:38:27,2021-05-16 22:39:06,11,11
1055,2021-06-09 17:23:38,2021-06-09 17:24:13,11,15
1056,2021-06-05 23:30:56,2021-06-05 23:32:30,11,15
1057,2021-05-07 00:34:23,2021-05-07 00:35:11,11,14
1058,2021-05-14 17:34:57,2021-05-14 17:36:37,11,11
1059,2021-05-27 18:19:07,2021-05-27 18:20:43,11,14
1060,2021-05-19 07:31:16,2021-05-19 07:32:25,11,15
1061,2021-05-04 20:31:08,2021-05-04 20:31:53,11,12
1062,2021-05-09 21:32:31,2021-05-09 21:33:13,11,11
1063,2021-05-26 08:09:22,2021-05-26 08:10:37,11,12
1064,2021-06-05 09:40:54,2021-06-05 09:42:17,11,15
1065,2021-06-05 19:11:50,2021-06-05 19:12:33,11,14
1066,2021-05-05 18:39:19,2021-05-05 18:40:27,11,13
1067,2021-05-26 08:42:27,2021-05-26 08:43:53,11,11
1068,2021-05-07 08:06:32,2021-05-07 08:07:35,11,11
1069,2021-06-05 04:41:45,2021-06-05 04:42:33,11,14
1070,2021-06-08 22:44:09,2021-06-08 22:45:20,11,15
1071,2021-06-16 06:14:25,2021-06-16 06:14:53,11,14
1072,2021-06-12 09:38:36,2021-06-12 09:39:37,11,15
1073,2021-05-26 11:47:16,2021-05-26 11:48:20,11,15
1074,2021-06-08 07:56:20,2021-06-08 07:57:37,11,13
1075,2021-06-08 06:56:39,2021-06-08 06:58:17,11,15
1076,2021-06-15 01:35:41,2021-06-15 01:37:18,11,11
1077,2021-05-16 05:17:31,2021-05-16 05:18:25,11,13
1078,2021-05-08 09:02:16,2021-05-08 09:03:08,11,11
1079,2021-05-24 03:28:59,2021-05-24 03:30:23,11,14
1080,2021-05-13 05:27:34,2021-05-13 05:28:07,11,13
1081,2021-06-13 09:17:25,2021-06-13 09:18:57,11,15
1082,2021-06-08 03:18:28,2021-06-08 03:20:00,11,14
1083,2021-06-06 01:58:25,2021-06-06 01:59:56,11,15
1084,2021-06-16 13:01:41,2021-06-16 13:02:08,11,12
1085,2021-05-13 21:00:24,2021-05-13 21:01:20,11,14
1086,2021-06-06 11:28:40,2021-06-06 11:30:17,11,15
1087,2021-05-12 18:17:26,2021-05-12 18:18:06,11,12
1088,2021-06-13 17:53:56,2021-06-13 17:54:49,11,14
1089,2021-05-10 02:29:58,2021-05-10 02:31:09,11,11
1090,2021-05-23 05:23:54,2021-05-23 05:25:20,11,15
1091,2021-06-02 00:28:46,2021-06-02 00:29:06,11,12
1092,2021-05-13 23:25:00,2021-05-13 23:25:27,11,13
1093,2021-06-04 06:32:16,2021-06-04 06:32:57,11,14
1094,2021-05-05 14:31:07,2021-05-05 14:32:45,11,13
1095,2021-05-18 01:43:46,2021-05-18 01:44:59,11,11
1096,2021-05-13 23:33:53,2021-05-13 23:35:29,11,11
1097,2021-05-30 11:47:39,2021-05-30 11:48:04,11,12
1098,2021-05-26 06:43:01,2021-05-26 08:33:01,11,24
1099,2021-05-18 02:02:38,2021-05-18 02:23:38,11,20
1100,2021-06-08 19:22:04,2021-06-08 20:30:04,11,22
1101,2021-05-04 02:28:33,2021-05-04 03:36:33,11,20
1102,2021-06-04 00:11:33,2021-06-04 00:41:33,11,23
1103,2021-06-04 14:23:17,2021-06-04 15:21:17,11,17
1104,2021-06-06 03:21:49,2021-06-06 03:55:49,11,18
1105,2021-05-10 17:19:41,2021-05-10 18:15:41,11,18
1106,2021-06-05 03:09:33,2021-06-05 04:43:33,11,17
1107,2021-05-11 22:01:41,2021-05-11 23:32:41,11,18
1108,2021-05-22 02:13:23,2021-05-22 02:36:23,11,51
1109,2021-05-14 22:17:42,2021-05-15 12:36:34,12,305
1110,2021-05-30 03:00:16,2021-05-30 15:24:55,12,305
1111,2021-05-29 04:21:43,2021-05-29 18:42:56,12,305
1112,2021-05-24 01:17:15,2021-05-25 01:11:08,12,305
1113,2021-05-13 14:38:30,2021-05-14 11:25:43,12,305
1114,2021-05-29 02:00:40,2021-05-29 23:24:51,12,305
1115,2021-06-06 18:30:10,2021-06-07 06:18:27,12,305
1116,2021-06-15 01:19:34,2021-06-16 03:53:44,12,305
1117,2021-06-15 17:07:19,2021-06-16 19:15:32,12,305
1118,2021-06-13 19:46:15,2021-06-14 05:26:55,12,305
1119,2021-05-09 21:31:49,2021-05-10 15:50:25,12,305
1120,2021-06-12 14:16:00,2021-06-13 11:30:14,12,305
1121,2021-05-30 07:37:27,2021-05-31 00:23:23,12,305
1122,2021-05-13 03:48:22,2021-05-13 13:04:15,12,305
1123,2021-05-31 23:10:13,2021-06-01 15:36:34,12,305
1124,2021-05-27 03:06:01,2021-05-28 02:53:02,12,305
1125,2021-05-31 00:12:58,2021-06-01 00:04:45,12,305
1126,2021-05-16 11:06:07,2021-05-17 04:43:49,12,305
1127,2021-06-17 06:33:04,2021-06-17 19:23:52,12,305
1128,2021-06-11 11:07:05,2021-06-11 17:20:42,12,305
1129,2021-05-20 11:22:24,2021-05-20 17:05:10,12,305
1130,2021-05-19 21:52:22,2021-05-20 07:39:29,12,305
1131,2021-05-27 11:11:14,2021-05-28 08:41:15,12,305
1132,2021-06-06 01:30:27,2021-06-06 13:05:36,12,305
1133,2021-05-12 08:58:18,2021-05-13 05:39:26,12,305
1134,2021-05-20 00:25:13,2021-05-20 20:59:08,12,305
1135,2021-06-20 02:10:05,2021-06-21 00:53:59,12,305
1136,2021-05-09 12:54:07,2021-05-10 00:17:37,12,305
1137,2021-06-18 23:04:16,2021-06-19 12:32:06,12,305
1138,2021-05-22 19:05:31,2021-05-23 15:51:28,12,305
1139,2021-05-30 11:48:32,2021-05-30 11:49:41,12,15
1140,2021-06-04 23:52:44,2021-06-04 23:53:45,12,15
1141,2021-06-05 10:57:35,2021-06-05 10:58:39,12,14
1142,2021-06-03 05:27:23,2021-06-03 05:28:47,12,12
1143,2021-05-06 14:41:28,2021-05-06 14:42:23,12,11
1144,2021-05-30 12:31:50,2021-05-30 12:32:56,12,11
1145,2021-05-21 21:50:43,2021-05-21 21:51:21,12,11
1146,2021-06-14 07:33:42,2021-06-14 07:34:33,12,14
1147,2021-06-18 17:01:14,2021-06-18 17:02:14,12,13
1148,2021-06-05 00:39:49,2021-06-05 00:40:58,12,14
1149,2021-06-18 04:00:41,2021-06-18 04:01:36,12,15
1150,2021-05-27 04:00:00,2021-05-27 04:00:58,12,13
1151,2021-05-21 13:24:54,2021-05-21 13:25:41,12,14
1152,2021-05-10 09:50:06,2021-05-10 09:51:43,12,13
1153,2021-06-14 23:59:52,2021-06-15 00:00:46,12,15
1154,2021-05-27 11:19:43,2021-05-27 11:20:12,12,15
1155,2021-06-10 03:07:06,2021-06-10 03:08:16,12,14
1156,2021-06-10 01:15:53,2021-06-10 01:17:02,12,11
1157,2021-06-11 01:29:08,2021-06-11 01:30:06,12,13
1158,2021-06-04 13:22:39,2021-06-04 13:23:26,12,11
1159,2021-05-06 17:00:52,2021-05-06 17:01:37,12,14
1160,2021-05-06 21:31:33,2021-05-06 21:32:35,12,11
1161,2021-05-16 14:59:51,2021-05-16 15:00:59,12,11
1162,2021-06-09 13:17:44,2021-06-09 13:18:10,12,14
1163,2021-05-13 21:04:38,2021-05-13 21:06:18,12,14
1164,2021-06-15 09:12:02,2021-06-15 09:13:20,12,15
1165,2021-06-05 18:37:49,2021-06-05 18:38:14,12,15
1166,2021-05-17 06:59:32,2021-05-17 07:00:35,12,14
1167,2021-05-21 19:23:26,2021-05-21 19:23:50,12,14
1168,2021-05-30 17:12:13,2021-05-30 17:13:34,12,13
1169,2021-05-28 19:29:35,2021-05-28 19:30:28,12,15
1170,2021-06-09 00:08:08,2021-06-09 00:09:02,12,12
1171,2021-05-30 07:16:22,2021-05-30 07:18:02,12,11
1172,2021-06-10 06:13:22,2021-06-10 06:14:23,12,14
1173,2021-05-29 12:13:13,2021-05-29 12:14:52,12,12
1174,2021-05-22 13:35:11,2021-05-22 13:35:59,12,12
1175,2021-05-18 02:26:48,2021-05-18 02:28:23,12,15
1176,2021-05-04 07:11:24,2021-05-04 07:12:49,12,15
1177,2021-05-31 14:27:23,2021-05-31 14:27:59,12,12
1178,2021-06-15 16:44:48,2021-06-15 16:46:20,12,14
1179,2021-05-12 14:27:07,2021-05-12 14:27:33,12,13
1180,2021-05-31 04:52:03,2021-05-31 04:52:47,12,11
1181,2021-05-16 01:47:21,2021-05-16 01:48:59,12,13
1182,2021-05-23 09:22:25,2021-05-23 09:23:46,12,13
1183,2021-05-11 00:11:32,2021-05-11 00:11:57,12,14
1184,2021-06-03 15:45:09,2021-06-03 15:46:25,12,15
1185,2021-05-29 07:39:56,2021-05-29 07:41:29,12,15
1186,2021-06-04 18:58:50,2021-06-04 18:59:54,12,14
1187,2021-05-05 21:25:53,2021-05-05 21:27:22,12,13
1188,2021-06-09 06:30:35,2021-06-09 06:31:58,12,12
1189,2021-05-05 02:31:58,2021-05-05 03:27:58,12,20
1190,2021-05-23 08:38:16,2021-05-23 10:30:16,12,25
1191,2021-05-15 07:10:36,2021-05-15 08:29:36,12,24
1192,2021-06-18 12:01:22,2021-06-18 13:55:22,12,23
1193,2021-06-02 13:08:01,2021-06-02 14:21:01,12,21
1194,2021-05-29 23:17:25,2021-05-30 00:54:25,12,18
1195,2021-05-19 13:42:51,2021-05-19 15:14:51,12,19
1196,2021-06-02 00:47:31,2021-06-02 02:24:31,12,18
1197,2021-06-19 04:39:51,2021-06-19 05:17:51,12,16
1198,2021-06-05 23:47:00,2021-06-06 00:46:00,12,16
1199,2021-06-19 06:19:13,2021-06-16 18:40:53,12,26
1200,2021-06-08 20:15:36,2021-06-09 07:37:12,13,386
1201,2021-05-15 17:26:04,2021-05-16 04:47:34,13,386
1202,2021-06-11 11:10:44,2021-06-12 13:31:31,13,386
1203,2021-06-08 18:55:57,2021-06-09 20:18:22,13,386
1204,2021-05-31 04:20:07,2021-05-31 20:52:51,13,386
1205,2021-05-15 11:37:53,2021-05-16 10:48:15,13,386
1206,2021-05-19 00:16:36,2021-05-19 09:50:23,13,386
1207,2021-05-09 13:40:54,2021-05-10 12:33:16,13,386
1208,2021-06-06 22:05:40,2021-06-07 17:40:38,13,386
1209,2021-05-12 11:35:32,2021-05-13 03:59:51,13,386
1210,2021-05-24 18:55:56,2021-05-24 21:13:46,13,386
1211,2021-05-16 20:12:44,2021-05-17 14:14:21,13,386
1212,2021-05-12 08:45:20,2021-05-12 19:08:03,13,386
1213,2021-05-29 21:24:52,2021-05-30 21:39:35,13,386
1214,2021-05-28 00:47:19,2021-05-28 20:13:06,13,386
1215,2021-05-09 22:31:29,2021-05-11 02:10:31,13,386
1216,2021-06-08 17:45:41,2021-06-09 00:51:52,13,386
1217,2021-05-12 06:06:05,2021-05-13 04:31:13,13,386
1218,2021-05-27 15:38:28,2021-05-28 17:29:02,13,386
1219,2021-06-02 14:15:40,2021-06-02 18:50:14,13,386
1220,2021-06-03 10:51:24,2021-06-03 19:31:27,13,386
1221,2021-05-25 23:39:48,2021-05-26 21:05:55,13,386
1222,2021-05-22 07:00:21,2021-05-22 19:34:06,13,386
1223,2021-06-08 14:54:18,2021-06-08 21:23:51,13,386
1224,2021-05-20 17:48:26,2021-05-21 01:09:19,13,386
1225,2021-05-24 16:03:21,2021-05-24 19:46:07,13,386
1226,2021-05-16 23:25:04,2021-05-18 01:51:08,13,386
1227,2021-05-25 16:31:41,2021-05-26 17:25:20,13,386
1228,2021-06-17 04:48:55,2021-06-18 07:25:49,13,386
1229,2021-06-06 14:22:58,2021-06-07 04:31:18,13,386
1230,2021-05-29 00:42:40,2021-05-29 00:43:44,13,11
1231,2021-06-09 10:36:44,2021-06-09 10:37:57,13,12
1232,2021-06-18 04:52:08,2021-06-18 04:53:29,13,15
1233,2021-06-11 08:28:06,2021-06-11 08:28:45,13,13
1234,2021-06-04 18:53:19,2021-06-04 18:54:48,13,11
1235,2021-05-13 19:06:12,2021-05-13 19:06:55,13,11
1236,2021-06-14 02:30:20,2021-06-14 02:30:59,13,12
1237,2021-05-31 10:04:41,2021-05-31 10:05:32,13,13
1238,2021-05-15 18:59:23,2021-05-15 19:00:54,13,13
1239,2021-05-26 10:39:23,2021-05-26 10:40:28,13,14
1240,2021-05-18 17:48:00,2021-05-18 17:49:32,13,11
1241,2021-05-21 15:12:33,2021-05-21 15:12:53,13,14
1242,2021-05-30 12:24:33,2021-05-30 12:25:34,13,14
1243,2021-06-10 20:20:31,2021-06-10 20:21:11,13,12
1244,2021-05-25 09:15:15,2021-05-25 09:16:46,13,13
1245,2021-05-09 03:48:33,2021-05-09 03:49:43,13,11
1246,2021-05-24 21:35:36,2021-05-24 21:36:15,13,15
1247,2021-05-21 16:18:09,2021-05-21 16:18:39,13,15
1248,2021-05-26 16:38:26,2021-05-26 16:39:05,13,15
1249,2021-05-17 00:05:41,2021-05-17 00:07:19,13,14
1250,2021-06-03 11:52:46,2021-06-03 11:54:07,13,13
1251,2021-05-06 04:20:42,2021-05-06 04:22:10,13,13
1252,2021-06-11 13:32:44,2021-06-11 13:33:17,13,13
1253,2021-05-12 04:30:46,2021-05-12 04:32:02,13,12
1254,2021-05-18 10:05:35,2021-05-18 10:05:56,13,13
1255,2021-06-07 23:22:05,2021-06-07 23:22:46,13,15
1256,2021-06-14 09:48:51,2021-06-14 09:49:56,13,14
1257,2021-05-12 18:12:39,2021-05-12 18:14:14,13,14
1258,2021-05-18 04:31:21,2021-05-18 04:31:43,13,15
1259,2021-05-09 22:03:35,2021-05-09 22:04:27,13,13
1260,2021-05-13 04:29:42,2021-05-13 04:30:05,13,12
1261,2021-06-04 02:10:55,2021-06-04 02:11:49,13,15
1262,2021-05-26 13:09:55,2021-05-26 13:10:54,13,15
1263,2021-05-28 10:38:20,2021-05-28 10:38:44,13,12
1264,2021-06-04 04:01:56,2021-06-04 04:03:31,13,14
1265,2021-05-26 17:36:35,2021-05-26 17:38:03,13,14
1266,2021-06-01 09:06:26,2021-06-01 09:07:16,13,12
1267,2021-05-20 02:37:43,2021-05-20 02:38:42,13,11
1268,2021-05-22 15:42:24,2021-05-22 15:43:09,13,15
1269,2021-05-11 17:41:38,2021-05-11 17:42:21,13,13
1270,2021-05-13 18:30:24,2021-05-13 18:31:18,13,15
1271,2021-05-20 07:58:22,2021-05-20 07:59:47,13,15
1272,2021-05-07 21:57:49,2021-05-07 21:58:11,13,13
1273,2021-05-15 16:04:31,2021-05-15 16:06:08,13,12
1274,2021-06-17 16:02:45,2021-06-17 16:03:46,13,14
1275,2021-05-10 10:13:54,2021-05-10 10:15:22,13,11
1276,2021-06-03 18:50:31,2021-06-03 18:51:46,13,14
1277,2021-06-17 02:59:47,2021-06-17 03:00:10,13,12
1278,2021-05-11 16:54:01,2021-05-11 16:54:52,13,15
1279,2021-05-16 18:10:49,2021-05-16 18:11:09,13,11
1280,2021-06-17 09:52:13,2021-06-17 10:55:13,13,25
1281,2021-05-05 18:03:17,2021-05-05 18:18:17,13,20
1282,2021-05-19 02:07:15,2021-05-19 03:10:15,13,24
1283,2021-05-12 01:35:59,2021-05-12 01:46:59,13,24
1284,2021-05-20 15:55:34,2021-05-20 17:29:34,13,21
1285,2021-05-15 23:23:37,2021-05-16 00:07:37,13,19
1286,2021-05-05 10:10:25,2021-05-05 10:36:25,13,16
1287,2021-05-22 12:37:45,2021-05-22 13:00:45,13,18
1288,2021-06-03 21:54:01,2021-06-03 22:47:01,13,16
1289,2021-06-06 13:32:47,2021-06-06 13:52:47,13,17
1290,2021-06-11 19:32:33,2021-06-12 13:52:55,14,230
1291,2021-06-04 03:40:05,2021-06-05 00:51:18,14,230
1292,2021-06-11 02:37:16,2021-06-11 22:18:29,14,230
1293,2021-05-10 14:59:29,2021-05-11 05:30:58,14,230
1294,2021-05-17 07:14:00,2021-05-17 12:09:18,14,230
1295,2021-06-10 08:44:42,2021-06-10 18:54:58,14,230
1296,2021-06-05 07:51:53,2021-06-06 09:53:10,14,230
1297,2021-06-17 14:07:24,2021-06-17 18:27:46,14,230
1298,2021-06-06 10:23:16,2021-06-07 01:12:26,14,230
